tên sách,ảnh bìa,thể loại,nội dung tóm tắt,giá bìa,kích thước,ngày xuất bản,nhà phát hành,nhà xuất bản,số trang,tác giả,loại bìa,dịch giả
Giáo Trình Nghề Hàn (Dùng Cho Trình Độ Trung Cấp Nghề Và Cao Đẳng Nghề ) - Tập 2,https://www.vinabook.com/images/thumbnails/product/240x/30962_37486.jpg,Dạy – Học nghề," Cùng với sự phát triển của khoa học công nghệ trên thế giới, lĩnh vực cơ chí chế tạo nói chung và ngành Hàn ở Việt Nam nói riêng đã có những bước phát triển đáng kể về số lượng và chất lượng đóng góp cho sự nghiệp công nghiệp hóa - hiện đại hóa đất nước. Việc biên soạn tài liệu chuyên môn nhằm đáp ứng nhu cầu về tài liệu cho học sinh, tài liệu tham khảo cho giáo viên, tạo tiếng nói chung trong quá trình đào tạo, phù hợp với tiêu chuẩn Quốc tế và đáp ứng yêu cầu sản xuất thực tế là một điều cấp thiết.Mục lục: MĐ18 - Hàn Mig, Mag cơ bảnMĐ19 - Hàn Mig, Mag nâng caoMĐ20 - Hàn TigMĐ21 - Hàn vảyMĐ22 - Hàn thép các bon trung bình và thép các bon caoMĐ 23 - Hàn ốngMĐ24 - Hàn đắp",42.0, 17 x 24 cm , 09/2009 , Kinh Đô 2 , Nxb Lao động ,224.0,, Bìa mềm ,
Giáo Trình Nghề Hàn (Dùng Cho Trình Độ Trung Cấp Nghề Và Cao Đẳng Nghề ) - Tập 1,https://www.vinabook.com/images/thumbnails/product/240x/30963_37487.jpg,Dạy – Học nghề," Cùng với sự phát triển của khoa học công nghệ trên thế giới, lĩnh vực cơ chí chế tạo nói chung và ngành Hàn ở Việt Nam nói riêng đã có những bước phát triển đáng kể về số lượng và chất lượng đóng góp cho sự nghiệp công nghiệp hóa - hiện đại hóa đất nước. Việc biên soạn tài liệu chuyên môn nhằm đáp ứng nhu cầu về tài liệu cho học sinh, tài liệu tham khảo cho giáo viên, tạo tiếng nói chung trong quá trình đào tạo, phù hợp với tiêu chuẩn Quốc tế và đáp ứng yêu cầu sản xuất thực tế là một điều cấp thiết.Mục lục: MĐ13: Chế tạo phôi hànMĐ14: Giá lắp kết cấu hànMĐ15: Hàn điện cơ bảnMĐ16: Hàn điện nâng caoMĐ17: Hàn khíMời bạn đón đọc.   ",42.0, 17 x 24 cm , 09/2009 , Kinh Đô 2 , Nxb Lao động ,224.0,, Bìa mềm ,
T.E.T - Đào Tạo Giáo Viên Hiệu Quả,https://www.vinabook.com/images/thumbnails/product/240x/348125_p88769mdaotao.jpg,Dạy – Học nghề,"  Thông tin tác giả    Noel Burch     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả       Thomas Gordon 
                                                                                                                                            Thomas Gordon (1918-2002) tiến sĩ, nhà tâm lí học lâm sàng người Mỹ, sáng lập viên và là chủ tịch của Effecttiveness Tranning Inc. - một mạng lưới toàn cầu chuyên cung cấp các chương trình tập huấn cho cha mẹ, thầy cô giáo, nhà quản lí",119.0, 14.5 x 20.5 cm , 23/09/2019 , Quảng Văn , NXB Phụ Nữ ,500.0," Noel Burch , Thomas Gordon ", Bìa mềm , Faros Education 
Sử Dụng Tranh Biếm Họa Trong Dạy Học Lịch Sử Ở Trường Phổ Thông,https://www.vinabook.com/images/thumbnails/product/240x/353039_p90541mscan0001.jpg,Dạy – Học nghề,"  Thông tin tác giả    Nhiều tác giả     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Để năng lực được hình thành và phát triển ở người học thì việc sử dụng đồ dùng trực quan là cần thiết. Bởi như Lênin đã chỉ rõ, con đường nhận thức bắt nguồn từ trực quan sinh động. Hơn nữa, kiến thức lịch sử với tính không lặp lại và tính quá khứ, đòi hỏi việc sử dụng đồ dùng trực quan lại càng không thể thiếu. Trong thời gian qua, nhiều sách chuyên khảo về sử dụng đồ dùng trực quan, nhất là các kênh hình ở các cấp THCS và THPT, cả lịch sử Việt Nam lẫn lịch sử thế giới đã được xuát bản. Trong sách chuyên khảo này, nhóm tác giả đã đi vào một nhóm tranh ảnh lịch sử có phạm vi hẹp hơn đó là tranh biếm họa.Dựa trên các đặc điểm của tranh biếm họa và những biến đổi trong đổi mới dạy học môn Lịch sử, cuốn sách được bố cục theo 3 chương:- Chương 1: Tranh biếm họa trong dạy học lịch sử ở trường phổ thông: phân tích khái niệm ""tranh biếm họa"", vai trò, ý nghĩa và định hướng sử dụng loại tranh này.- Chương 2: Nội dung và phương pháp sử dụng tranh biếm họa trong dạy học lịch sử ở trường phổ thông: trình bày hệ thống tranh biếm họa theo lịch đại ở cả phần lịch sử thế giới và lịch sử Việt Nam.- Chương 3: Sử dụng tranh biếm họa trong thiết kế một số chủ đề lịch sử và kiểm tra, đánh giá: dạy học theo chủ đề là hình thức dạy học trong tương lai của bộ môn Lịch sử; còn kiểm tra, đánh giá được xác định là khâu đột phá trong đổi mới dạy học. Chương 3 thể hiện sự cập nhật với xu hướng mới dạy học trong bộ môn Lịch sử.Mời bạn đón đọc. ",175.0, 17 x 24 cm , 12/2019 , Công Nghệ Giáo Dục VN , Nxb Đại học Quốc gia Hà Nội ,280.0, Nhiều tác giả , Bìa mềm ,
Tư Duy Pháp Lý Của Luật Sư (Tái Bản 2019),https://www.vinabook.com/images/thumbnails/product/240x/330666_p86618mscan0001.jpg,Dạy – Học nghề,"  Thông tin tác giả    LS Nguyễn Ngọc Bích 
                                                                                                                                            LS Nguyễn Ngọc Bích
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Quyển sách này là phiên bản mới của quyển Tài ba của luật sư xuất bản năm 2010 và tái bản hai lần sau đó. Đó là kết quả của những góp ý từ độc giả, của kinh nghiệm tác giả thu thập được qua các lớp học được tổ chức tại Đoàn Luật sư TP. Hồ Chí Minh cũng như sự tìm tòi và học hỏi của tác giả trong suốt 5 năm qua. Cũng như sách trước, quyển sách này được viết cho các luật sư mới bước chân vào nghề.Nội dung quyển sách được chia làm 4 phần:Phần một: Giới thiệu với bạn về tư duy pháp lý và đưa ra các điều kiện bạn phải có, hay phải thay đổi so với trước kia để có thể có tư duy pháp lý. Tốt nghiệp trường luật xong bạn chưa có khả năng tư duy pháp lý để làm luật sư; vì trường luật đào tạo bạn làm cán bộ pháp chế (tức là soạn luật để cho người khác áp dụng, và giám sát việc thực hiện luật). Bạn sẽ biết về điều này rõ hơn khi đọc Chương 2 của phần này.Phần hai: Trình bày cách tư duy pháp lý; gồm phương pháp thực hiện; các vụ án để bạn… luyện chưởng và biết tính chất của các câu hỏi pháp lý.Phần ba: Đưa ra một số vụ án để các bạn tập làm một mình hầu kiểm tra mức độ sử dụng tư duy pháp lýPhần bốn: Một số bài đọc thêm để bạn mở rộng kiến thức.Mời bạn đón đọc. ",245.0, 15.5 x 23 cm , 03/2019 , NXB Trẻ , Nxb Trẻ ,444.0, LS Nguyễn Ngọc Bích , Bìa mềm ,
Cắt May Thời Trang,https://www.vinabook.com/images/thumbnails/product/240x/298875_p81014mscan0002.jpg,Dạy – Học nghề,"  Thông tin tác giả    Quỳnh Hương 
                                                                                                                                            Quỳnh Hương
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Với cuộc sống hiện đại việc may vá không còn quá quan trọng với chị em ngày nay, nhưng ở đâu đó vẫn có niềm đam mê, vẫn có các chị các mẹ muốn tự tay mình may cho chồng, cho con, cho người yêu một bộ quần áo đẹp hay một bộ rèm cửa trang trí ngôi nhà thân yêu, điều đó khiến các chị thấy hạnh phúc!Mời bạn đón đọc. ",49.0, 18.5 x 26.5 cm , 09/2015 , Việt Thư , NXB Hồng Đức ,160.0, Quỳnh Hương , Bìa mềm ,
Kỹ Thuật Móc Len Sợi Căn Bản,https://www.vinabook.com/images/thumbnails/product/240x/298888_p81013mscan0002.jpg,Dạy – Học nghề,"  Thông tin tác giả    Quỳnh Hương 
                                                                                                                                            Quỳnh Hương
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Quyển sách hứa hẹn sẽ mang đến sự thú vị cho những bạn nữ khéo tay và yêu thích thời trang. Tự tạo một kiểu giỏ xách, nón, áo và khăn quàng xinh xắn..tại sao không chứ? Thỏa sức sáng tạo và diện thật đẹp với Kỹ Thuật Móc Len Sợi. Mời bạn đón đọc. ",45.0, 19 x 26.5 cm , 12/2016 , Việt Thư , NXB Hồng Đức ,64.0, Quỳnh Hương , Bìa mềm ,
Tự Học Cắt May,https://www.vinabook.com/images/thumbnails/product/240x/298877_p81012mscan0001.jpg,Dạy – Học nghề,"  Thông tin tác giả    Quỳnh Hương 
                                                                                                                                            Quỳnh Hương
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Trong phần kỹ thuật các bạn sẽ được cung cấp trước tiên là những kỹ thuật may, trong đó, bao gồm các hình thức tạo mũi may thông thường và cơ bản, các đường may tay, may máy, các đường viền, chí, hình thức ráp nối trong khung may, các kiểu và mạng áo quần và cách may chi tiết (của sản phẩm): may cổ áo, bâu cáo, tay áo, túi áo của các kiểu áo…Cuốn sách này rất phù hợp với những người mới học cắt may hoặc chập chững bước vào nghề may.Mời bạn đón đọc. ",68.0, 18.7 x 26.5 cm , 09/2017 , Việt Thư , NXB Hồng Đức ,208.0, Quỳnh Hương , Bìa mềm ,
Nhà Nông Kinh Doanh Và Quản Lý,https://www.vinabook.com/images/thumbnails/product/240x/291735_p79874mp74519mimg1618.jpg,Dạy – Học nghề," Bộ sách Phổ Biến Về Khoa Học Và Kỹ Thuật Nông Thôn bao gồm kỹ thuật thực dụng và kiến thức khoa học đa phương diện như trồng cây lương thưc, cây công nghiệp, cây ăn quả, trồng nấm ăn, nuôi trồng thủy sản, sử dụng an toàn thuốc trừ sâu, kiến thức an toàn cư dân thành thị và nông thôn. Bộ sách gồm 6 cuốn: Nghề Mộc, Gia Công Đồ Gỗ Kỹ Thuật Sử Dụng Và Sửa Chữa Đồ Điện Gia Công Kim Loại Sử Dụng Và Bảo Dưỡng Máy Cơ Khí Nông Nghiệp Nghề Nguội Cơ Bản Nhà Nông Kinh Doanh Và Quản Lý Cuốn sách khẳng định sự giàu có ngay dưới chân nhà kinh doanh chỉ cần không ngừng học hỏi, nắm bắt ý tưởng, sáng tạo, trung thực, không sợ thất bại và tuân thủ quy định pháp luật. Cuốn sách cũng chỉ rõ những điều cần làm khi bắt đầu kinh doanh: điều tra thị trường là bước đầu quan trọng, dự đoán thị trường và chính sách kinh doanh, đi vào thị trường đồng thời cũng giới thiệu về tổ chức WTO.Mời bạn đón đọc. ",48.0, 16 x 24 cm , 09/2015 , Thăng Long , Nxb Lao động - Xã hội ,136.0,, Bìa mềm ,
Cắt May Căn Bản (Tái Bản 2016),https://www.vinabook.com/images/thumbnails/product/240x/298863_p81011mscan0001.jpg,Dạy – Học nghề,"  Thông tin tác giả    Triệu Thị Chơi      Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Với cuộc sống hiện đại việc may vá không còn quá quan trọng với chị em ngày nay, nhưng ở đâu đó vẫn có niềm đam mê, vẫn có các chị các mẹ muốn tự tay mình may cho chồng, cho con, cho người yêu một bộ quần áo đẹp hay một bộ rèm cửa trang trí ngôi nhà thân yêu, điều đó khiến các chị thấy hạnh phúc!Mời bạn đón đọc. ",75.0, 19 x 26.5 cm , 01/2016 , Việt Thư , NXB Hồng Đức ,240.0, Triệu Thị Chơi , Bìa mềm ,
Sử Dụng Và Bảo Dưỡng Máy Cơ Khí Nông Nghiệp,https://www.vinabook.com/images/thumbnails/product/240x/291623_p79858mp74517mimg16417.jpg,Dạy – Học nghề," Bộ sách Phổ Biến Về Khoa Học Và Kỹ Thuật Nông Thôn bao gồm kỹ thuật thực dụng và kiến thức khoa học đa phương diện như trồng cây lương thưc, cây công nghiệp, cây ăn quả, trồng nấm ăn, nuôi trồng thủy sản, sử dụng an toàn thuốc trừ sâu, kiến thức an toàn cư dân thành thị và nông thôn. Bộ sách gồm 6 cuốn: Nghề Mộc, Gia Công Đồ Gỗ Kỹ Thuật Sử Dụng Và Sửa Chữa Đồ Điện Gia Công Kim Loại Sử Dụng Và Bảo Dưỡng Máy Cơ Khí Nông Nghiệp Nghề Nguội Cơ Bản Nhà Nông Kinh Doanh Và Quản Lý Cuốn sách giới thiệu kỹ thuật sử dụng và sửa chữa máy nông nghiệp loại nhỏ (máy cày tay), kỹ thuật sử dụng và sửa chữa máy bơm và thiết bị tưới tiêu dùng trong nông nghiệp, kỹ thuật sử dụng và sửa chữa bình phun sương và máy phun bột, kỹ thuật sử dụng và sửa chữa máy tuốt lúa và máy cắt dây leo.Mời bạn đón đọc. ",42.0, 16 x 24 cm , 09/2015 , Thăng Long , Nxb Lao động - Xã hội ,116.0,, Bìa mềm ,
Kỹ Năng Hành Nghề Luật Sư Tư Vấn,https://www.vinabook.com/images/thumbnails/product/240x/270849_p77004mbiatruoc.jpg,Dạy – Học nghề,"  Thông tin tác giả    Trương Nhật Quang     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Kỹ Năng Hành Nghề Luật Sư Tư Vấn là một cuốn sách mang tính chất định hướng, hướng dẫn đúng nghĩa cho các luật sư trẻ mới vào nghề. Ngoài luật sư trẻ, các giảng viên và sinh viên trường luật hay những ai quan tâm đến lĩnh vực này cũng có thể tìm thấy các thông tin bổ ích cho quá trình dạy và học kỹ năng hành nghề luật sư tư vấn.PHẦN 1 - GIỚI THIỆU CHUNG VỀ NGHỀ LUẬT SƯ TẠI VIỆT NAMPHẦN 2 - CÁC KỸ NĂNG CƠ BẢN HÀNH NGHỀ LUẬT SƯCHƯƠNG 1 - Tìm hiểu yêu cầu và xác định vấn đề pháp lýCHƯƠNG 2 - Tìm quy định pháp lý và thông tin có liên quanCHƯƠNG 3 - Phân tích đưa ra nhận định và giải pháp pháp lýCHƯƠNG 4 - Trình bày ý kiến tư vấnPHẦN 3 - KỸ NĂNG SOẠN THẢO VÀ ĐÀM PHÁN HỢP ĐỒNGCHƯƠNG 1 - Soạn thảo hợp đồngCHƯƠNG 2 - Đàm phán hợp đồngPHẦN 4 - CÁC KỸ NĂNG KHÁC TRONG HÀNH NGHỀ LUẬTCHƯƠNG 1 - Dịch thuậtCHƯƠNG 2 - Phát triển quan hệ với khách hàngCHƯƠNG 3 - Làm việc với cơ quan nhà nướcPHẦN 5 - CÁC KỸ NĂNG MỀMCHƯƠNG 1 - Giao tiếp và ứng xửCHƯƠNG 2 - Tiếp nhận và quản lý công việcPHẦN 6 - ĐẠO ĐỨC NGHỀ NGHIỆP LUẬT SƯPHẦN 7 - TRÁCH NHIỆM CỦA LUẬT SƯPHẦN 8 - MỘT VÀI NHẬN XÉT CUỐI CÙNGPHỤ LỤC 1 MẪU Ý KIẾN TƯ VẤNPHỤ LỤC 2 MẪU HỢP ĐỒNGBẢNG TRA CỨU TỪ KHÓAMời bạn đón đọc. ",300.0, 16 x 23.8 cm , 08/2017 , ArtBook , Nxb Lao động ,374.0, Trương Nhật Quang , Bìa mềm ,
